Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-18 01:40:57.615967,https://twitter.com/jmc_flrs/status/1636282407564480513,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jmc_flrs,Jamaica Flores 🦋,21 | ♍ | IG : jmc.flrs,False,2019-11-03 13:28:52+00:00,164,172,Pangasinan,Ganda ng long rally! Grabe talaga yung Kath Arado bantay na bantay!!! #PVL2023,,text,2023-03-16 08:25:01+00:00,,,4458,0,0,0,315.0
2023-03-18 01:40:57.615967,https://twitter.com/iskatsbryte/status/1636282377269026816,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@iskatsbryte,bry,sad? jack it off; priv @tamodgochy,False,2013-06-08 04:47:52+00:00,456,1178,,ganda ng rally ng cignal at chocomucho,,text,2023-03-16 08:24:54+00:00,,,87744,0,0,0,84.0
2023-03-18 01:40:57.615967,https://twitter.com/VviviyV/status/1636282096858861568,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@VviviyV,Vivi,Bro u okay?,False,2022-03-11 01:49:59+00:00,15,29,,"Tagal ng rally, ang husay. #PVL2023",,text,2023-03-16 08:23:47+00:00,,,266,0,0,0,339.0
2023-03-18 01:40:57.615967,https://twitter.com/irrelevantfan91/status/1636282058623557633,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@irrelevantfan91,fireball.volley 🔥🏐,All About Volleyball but mainly Rok Mozic🇸🇮 Ran Takahashi🇯🇵 Linus Weber🇩🇪 UST Volleyball 🐯🇵🇭,False,2021-07-16 05:51:55+00:00,107,576,,Ang haba ng rally!! #PVL2023,,text,2023-03-16 08:23:38+00:00,,,18863,0,0,0,308.0
2023-03-18 01:40:57.615967,https://twitter.com/creedlaurentius/status/1636279654909870080,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@creedlaurentius,renz,SLU SSC Secretary for Business Affairs • SLU Political Science 2024,False,2019-07-29 13:04:14+00:00,535,570,Saint Louis University ,"Beh kumukulo dugo ko rito sa forum, activism is “okay” pero discouraged ang rally, eagerly push forward through diplomatic means like WHAT IF HINDI NA NGA PINAPAKINGGAN NG GOBYERNO PAG DIPLOMATIC MEANS????",,text,2023-03-16 08:14:04+00:00,,,5951,1,0,0,1130.0
2023-03-18 01:40:57.615967,https://twitter.com/gci_ng/status/1636267757862780928,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@gci_ng,₿lockchain Major,"#Trading Expert, #Market #Analyst, #FullStack #Developer • AI Reasearcher • Live Crypto News Headlines",False,2013-07-10 21:20:48+00:00,104,1426,"lagos, Nigeria","#Bitcoin Price and #Ethereum Prediction: $BTC Finds Support at $24,000, Will There Be a Bullish Rally?",,text,2023-03-16 07:26:48+00:00,,,245,0,0,0,38.0
2023-03-18 01:40:59.128525,https://twitter.com/cheesejake0402/status/1636260285999874048,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@cheesejake0402,🌱ッ misses ni-ki,buy and sell account || heejake collector. off comment = sold || no rush shipping || mod ggx and sc0 (at your own risk),False,2021-07-19 10:32:04+00:00,201,136,‘,"recently nilalagyan ko ng ribbon yung packaging ko, wala lang wala na kasi ako pag gagamitan, nung leni-kiko campaign rally lagi ko ‘tong gamit mapatali sa buhok o mapabag lagi akong may ribbon🌸💕 https://t.co/huBp2ZP976",,text,2023-03-16 06:57:07+00:00,,,7518,0,0,0,34.0
2023-03-18 01:40:59.128525,https://twitter.com/Montana2Az/status/1636247601636048896,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Montana2Az,Montana2AZ,Not new...just back after Twitter put me in a 15 mo timeout because I called the J6 narrative BS…and it was and still is BS! ❤️🇺🇲❤️,False,2022-04-27 19:00:33+00:00,680,420,"Arizona, but can see Mexico 🏜","@Cernovich Ponder this: Trump summoned A MILLION upset ppl to DC on J6, then he requested 20k National Guardsmen…Why? 
Ans: b/c he knew 100% probability it’d get out of hand.
When NG were denied, why didn’t he cancel rally? 
Ans: b/c he didn’t care what happened to the ppl, it was abt him.",,text,2023-03-16 06:06:42+00:00,,,49918,1,0,0,178.0
2023-03-18 01:40:59.128525,https://twitter.com/Reece71504901/status/1636218561642508288,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Reece71504901,Reece,anonymous hacker🤫,False,2021-09-27 17:04:44+00:00,1332,74,"Manila City, National Capital ",@karenvaughn_ asa nmn kayong mga lutang na talunan.khit kumuha p kyo ng it expert sa america wala kayong mkitang dayaan dahil wala kyong proof na mananalo si leni.taumbayan n ngsalita lumabas sa caravan at rally sama mo pa kalye survey.sainyo di nyo nagawa.,,text,2023-03-16 04:11:19+00:00,,,4396,0,0,0,18.0
2023-03-18 01:40:59.128525,https://twitter.com/lutton_tracey/status/1636211775317344256,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@lutton_tracey,Tracey L,"remember people there are only 4 things that make America great 
1- forestry
2- fishing
3-mineing
4- farming
without these commodities we have nothing.",False,2021-07-24 15:11:23+00:00,245,155,,"@DalglishTana @Harlembabe4 @realTuckFrumper So when BLM had their rally at the capital there was the NG on every step, who ordered them to be there president trump.",,text,2023-03-16 03:44:21+00:00,,,7156,1,0,0,11.0
2023-03-18 01:40:59.128525,https://twitter.com/bNgGB1RGN26vrq9/status/1636203123479040000,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@bNgGB1RGN26vrq9,シルフェ,"ガチ車好き、カルチョ、宇宙、
二度寝天国、時々ヒゲグリアを観たい",False,2022-04-14 11:49:35+00:00,22,20,,"街並みも人間も含めて
#rally って素敵
#WRC #スバル #ターマック",,text,2023-03-16 03:09:58+00:00,,,12381,0,0,0,30.0
2023-03-18 01:40:59.128525,https://twitter.com/garfunckle2021/status/1636195358702440448,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@garfunckle2021,Erick,,False,2021-08-27 08:44:35+00:00,137,2,,"@milker_j @altcristyfermin Bwahahaha wag mong itulad ang GMA Exec sa Ebak na may kinikilingan presidente na proprotekta sa kabulastugan nila😂😂😂😂 Inauguration ng Presidente yan, shunga.. magepal ka kung sa pol rally pumunta yan.. shungang bobita😂😂😂😂",,text,2023-03-16 02:39:07+00:00,,,479,1,0,0,17.0
2023-03-18 01:40:59.128525,https://twitter.com/sukerock_rally/status/1636190677972422658,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@sukerock_rally,助六@ラリーで房総する人,房総の魅力を地元民の目線で発信。九州生まれの房総育ち。猫と本と美味しいものに囲まれた生活が夢。流行りごとや日々雑感などもつぶやきます。みんなで房総を盛り上げよう。房総半島の中部・南部を中心にお出かけ＆ウォーキングを楽しんでいます。アナログ＆デジタルで #スタンプラリー を楽しんでいます。,False,2014-10-09 09:04:24+00:00,307,366,千葉県君津市,@akiaki3936 どんな野菜がOKで、どんなのがNGなのか、興味があります🤔,,text,2023-03-16 02:20:31+00:00,,,53178,1,0,0,30.0
2023-03-18 01:40:59.128525,https://twitter.com/fly1ngstar/status/1636190361440911363,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@fly1ngstar,rose,,False,2021-01-23 09:07:54+00:00,54,492,,@isabelmerana Sino b gumawa ng 1987 constitution ayaw nila umayos ang pilipinas! Mabuti p mga REBELBE lumago at pinabayaan ang recruitment sa U! Lhat Asia lumago sa mga investors dhil magnda batas naayon sa knila! Ayaw nila umayos buhay mga pilipino kundi un AKTISBISTA at RALLY lng DUMAMI! 🤔,,text,2023-03-16 02:19:15+00:00,,,160015,0,0,0,13.0
2023-03-18 01:40:59.128525,https://twitter.com/TsokolateStarf1/status/1636189731326410754,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@TsokolateStarf1,xoxo,,False,2018-11-26 05:08:53+00:00,2376,284,,@JervisManahan @ABSCBNNews lakas mag rally pero isa kyu sa no.1 na hinde man lang nililinis yang karagatan jan ang dumi dumi... dami patay na hayup basura tpos jan kyu  kumukuha ng ibbenta nyu sa tao,,text,2023-03-16 02:16:45+00:00,,,8169,0,0,0,11.0
2023-03-18 01:40:59.129522,https://twitter.com/JamesBalmes23/status/1636180066202955776,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@JamesBalmes23,James Christian H. Balmes,"Kyle Shane Steven James Filan
🎤Westlife Fan🎤
🤍Magnolia Hotshots Fan💙
💛Los Angeles Lakers Fan💜
20 Years Old",False,2021-02-01 00:23:54+00:00,510,80,"Taytay, Calabarzon",@JeffOGarcia47 @DreamscapePH Oo nga Po may mga fans Ng KyCine na sumama sa rally para ibukas Ng congress Ang ABS-CBN Noong kalagtinaan Ng pandemic,,text,2023-03-16 01:38:21+00:00,,,23124,0,0,0,224.0
2023-03-18 01:40:59.129522,https://twitter.com/notice_com_ng/status/1636106074708213761,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@notice_com_ng,Nigeria Infohub & News PR,"we will bring you sparkling latest news, latest information,update,music download,video download https://t.co/aIHLCI5dXA
Nigeria's Prosperity, peace and unity a",False,2019-02-25 06:12:29+00:00,4264,3954,"Lagos, Nigeria",Southern Kaduna youths rally support for PDP candidate - Guber poll - https://t.co/bdKQRnlfKz #Politics  #PDP #SouthernKaduna #TankoAudu #BBnaija #Messi #Wizkid #Davido,,text,2023-03-15 20:44:20+00:00,,,17695,0,0,0,177.0
2023-03-18 01:40:59.129522,https://twitter.com/CMcfold/status/1636076367040380929,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@CMcfold,CM,,False,2021-10-29 16:14:03+00:00,18,5,,"@PingpingTweets @lenirobredo 🤣😂🤣😂akala ko nung rally nyo last May 2022, 110m supporter kau bat naging 15m? At ni movies ninyo halatang di tugma sa bilang ng boto ng nanay nyo🤣😂😂😂🤣hmmmmm🤔🤔🤔curious karin ba ante taba? Or ako lang may matabang utak sating dalawa?🤭🤭🤭🤭",,text,2023-03-15 18:46:17+00:00,,,103,0,0,0,22.0
2023-03-18 01:40:59.129522,https://twitter.com/_Christianbaral/status/1636054104542945280,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@_Christianbaral,Ralbatism,https://t.co/1hYoeBbHmg…,False,2011-09-27 09:31:30+00:00,243,101,,"Reason for short

1H setup

1.Dapat nagkaroon ng strong rally after first pullback sa support which is hindi nang yari.

2. Another test on support still wala parin rally.

3. Breakout confirmation on support.",,text,2023-03-15 17:17:49+00:00,,,207,2,0,0,21.0
2023-03-18 01:40:59.129522,https://twitter.com/Memow2020/status/1636050014911750144,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Memow2020,Memow 2020,Animal lover,False,2022-04-27 12:12:44+00:00,12,10,,"@Liana53160 Sure it was planned well in advance.  Trump tweeted back in Dec "" rally J6, be there will be wild'"" &amp; kept tweeting &amp; riling up all th grps.  &amp; crazies that showed up .Was well known gonna be trouble, Pelosi shld hv provided more security , notified Cap PD, who would've got NG",,text,2023-03-15 17:01:34+00:00,,,737,0,0,0,9.0
2023-03-18 01:40:59.129522,https://twitter.com/gci_ng/status/1636034866839003137,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@gci_ng,₿lockchain Major,"#Trading Expert, #Market #Analyst, #FullStack #Developer • AI Reasearcher • Live Crypto News Headlines",False,2013-07-10 21:20:48+00:00,104,1426,"lagos, Nigeria","#Bitcoin Rally Cools Following CPI Release, But Bulls May Not Be Done",,text,2023-03-15 16:01:22+00:00,,,245,0,0,0,29.0
2023-03-18 01:40:59.129522,https://twitter.com/SwingTr74597686/status/1636019791776366594,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@SwingTr74597686,SwingTrading.eth,"""Timing the markets"" by analyzing price action on multiple time frames and using cycles to find entry and exit triggers. NO 🔮 and NOT financial advice",False,2020-12-12 22:31:29+00:00,559,4770,"Brooklyn, NY","$BOIL
**Daily Cycle**

Day 15 and making new lows

Now given back more than 75% of the rally

Day 7 continues to hold as likely DCH

#commodities #NG_F #NaturalGas $natgas #natgas #UNG #oil #BOIL $UNG https://t.co/VlUGu0wxbS",,text,2023-03-15 15:01:28+00:00,,,4686,5,1,0,5196.0
2023-03-18 01:40:59.129522,https://twitter.com/NGInews/status/1635997917617192960,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@NGInews,Natural Gas Intel,"Welcome to the official Twitter handle of Natural Gas Intelligence. 
NGI is a leading provider of #NaturalGas & #Shale news/market data to the energy industry.",False,2009-03-04 20:43:40+00:00,1011,18501,,"Texas Natural Gas, Oil Employment Continues Rally as ‘Strong Demand for Talent’ Still Seen https://t.co/BJLW0W3GYx #NatGas #ONGT",,text,2023-03-15 13:34:33+00:00,,,2529,0,1,1,944.0
2023-03-18 01:40:59.129522,https://twitter.com/justine_b23/status/1635990086386065408,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@justine_b23,tenten lim,✨#CleftProud • Monbebe • ReVeluv • Gem • Carol Danvers • Wanda Maximoff • Wild Rift✨,False,2016-01-14 08:09:05+00:00,947,144,"Pasig City, National Capital R",ang dami kong ganap today. 3 interviews and may kasunod pa. sinuot ko talaga 'yung pink polo na suot ko nu'ng kpop leni rally para pampaswerte. kapit na ako sa ganito. gusto ko na magkawork at pera 🥲😂,,text,2023-03-15 13:03:26+00:00,,,40452,0,0,0,26.0
2023-03-18 01:40:59.129522,https://twitter.com/ibsandgb/status/1635978824306536448,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ibsandgb,Manuel • saw jeongin&vinci 🦊🐲,stan account || HORI7ON || @hori7onofficial || he/him,False,2021-07-16 15:30:37+00:00,149,155,skz jeongin h7n vinci,"@nosundae @Phlpfry HALA kailan ko pinakalat? Ni hindi nga ako gunamit ng hashtag 😭😭 and pagtag ng mga relevant accs kasalanan ko ba na nakarating sa inyo yun HDHAHAGSGS

It was lit rally just me ranting not my fault if yalls see it HEHAHSGS",,text,2023-03-15 12:18:41+00:00,,,12487,1,0,0,81.0
2023-03-18 01:41:00.552216,https://twitter.com/PrinceHyk/status/1635970913522061313,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@PrinceHyk,Zachary Levi Nishida--Ishikawa,"study acct for good

CPA BY MAY 2023 in God's perfect will",False,2022-08-25 11:33:32+00:00,235,26,,"Ganda ng rally. Pero na bother ako sa ""confusion"" 😶. Btw na adapt na talaga yung famous Japanese play dito sa Pinas.",,text,2023-03-15 11:47:15+00:00,,,5734,0,0,0,124.0
2023-03-18 01:41:00.552216,https://twitter.com/JizmundoRally/status/1635951178218610690,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@JizmundoRally,PuyraBuyag,"Chief designer @ AyButiki Apparel.

Basta para sa bansa at lahi ko..sali ako. Taglay ko ang Kaisipang Pilipino",False,2021-08-11 10:05:37+00:00,53,17,"Hongkong, Philippines","@MiraXandz Lokohin talaga itong si Matsing. Na budol ng tindera.
Eh ang daming tanim na saging sa amin sa Silang..",,text,2023-03-15 10:28:50+00:00,,,958,0,0,0,47.0
2023-03-18 01:41:00.552216,https://twitter.com/chickletjimenez/status/1635931329966768129,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@chickletjimenez,Chikz,,False,2012-06-30 06:14:31+00:00,364,1801,,"Naks! Kahit kailan di ka nautal? 
Matalino ka? Sa dami ng problema ng pinas at kayong mga makakaliwa dumadagdag pa imbes na suportahan! Palibhasa kakmpi nyo ang mga komunistang panay rally.",,text,2023-03-15 09:09:57+00:00,,,41680,1,0,0,40.0
2023-03-18 01:41:00.552216,https://twitter.com/EuroWafel/status/1635927569563369472,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@EuroWafel,Robert California,,False,2022-09-26 18:40:13+00:00,334,272,,"Only a fucking fraud would advise you to long for 4 now.
Only a idiot would apply EW to NG.
Only a clueless trader would include gas terror rally to count mean values.

It's not rocket science.
Wishing isn't investing. https://t.co/6ixwqcFWN0",,text,2023-03-15 08:55:01+00:00,,,2021,1,0,0,292.0
2023-03-18 01:41:00.552216,https://twitter.com/amerahmatBL/status/1635921279047053314,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@amerahmatBL,amer,Main acc: @amerahmat94  This is 2nd acc for 🏸,False,2023-01-19 16:30:35+00:00,68,175,,"12 jam dah Li Shi Feng lawan Ng KLA

Score masih 1-1. Sengit rally ni.😂 https://t.co/JbuQxeEktk",,text,2023-03-15 08:30:01+00:00,,,403,3,1,0,358.0
2023-03-18 01:41:00.552216,https://twitter.com/yeeel_05/status/1635913135864549377,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@yeeel_05,yel 💛,👩‍🎓 CPA | Japanese Women's Volleyball Team ( 火の鳥NIPPON ) 🐦🇯🇵,False,2018-06-27 12:14:49+00:00,183,296,,natatakot talaga ako sa pagroroll ng mga ballboy ng bola habang nagra-rally 🥲,,text,2023-03-15 07:57:40+00:00,,,16493,0,0,0,57.0
2023-03-18 01:41:00.552216,https://twitter.com/ItsChrisper/status/1635895873233354757,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ItsChrisper,Christian Perry,Puhon~,False,2015-01-22 11:25:28+00:00,76,153,Lucena City,"Ang sakit sa tenga ng imik ni papa, katumbas ng leader sa rally na naka megaphone eh 🙄",,text,2023-03-15 06:49:04+00:00,,,1301,0,0,0,80.0
2023-03-18 01:41:00.552216,https://twitter.com/gci_ng/status/1635888050797522948,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@gci_ng,₿lockchain Major,"#Trading Expert, #Market #Analyst, #FullStack #Developer • AI Reasearcher • Live Crypto News Headlines",False,2013-07-10 21:20:48+00:00,104,1426,"lagos, Nigeria",#Ethereum Price Prediction: Is the Rally Just Getting Started?,,text,2023-03-15 06:17:59+00:00,,,245,0,0,0,22.0
2023-03-18 01:41:00.552216,https://twitter.com/vinciflwrs/status/1635883119156023296,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@vinciflwrs,ky saw vinster ! (2),☆ — ﾟ⁠.⁠*⁠･⁠｡ﾟ mainly for jomdrei and HORI7ON's vinster.                             aus on @vinsterzone & https://t.co/gQnAjhD4kH !,False,2023-01-01 15:19:48+00:00,99,136,"ot6 , sb to unfollow. s!her ?!",@chichawonduwog HWHHSHHSGSGWGAGGAGAHHAHAGWGHSGWHAHAHA ANG COOTIE NGA NG NAKIKITA KONG VIDEOS NA NASA RALLY SYA TT,,text,2023-03-15 05:58:23+00:00,,,25,0,0,0,34.0
2023-03-18 01:41:00.552216,https://twitter.com/kimdongastos/status/1635876096800624645,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@kimdongastos,bella 🐢,— mostly buying + minsan selling/trading acc ! also: a fan acc atp 🍄,False,2021-01-03 10:32:23+00:00,256,196,she/her ! 23,grabe wla pa ako energy mag post tlga tapos ang dami ko need tapusin sa werk nawala lang ako ng dalawang araw dami na kapalpakan in lyf tapos may cupsleeve + fandom rally pa nyahahshss YAN ANG GOOD LUCK 2 MEEEEE,,text,2023-03-15 05:30:29+00:00,,,1956,1,0,0,77.0
